,F1_S1,F1_S2,F2_S2,LPC_Coefficient2,LPC_Coefficient5,LPC_Coefficient8,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient14
246,0.015625,0.015625,0.015625,-0.017894,0.076912,0.052254999999999996,0.032743,0.13349,-0.040897
247,0.0078125,0.015625,0.023438,-0.30139,0.015911,0.1404,0.023647,0.026717,0.019793
248,0.011719,0.03125,0.0078125,-0.42246000000000006,0.1234,0.10575,0.029711,-0.01873,0.028132
249,0.0039062,0.015625,0.039062,-0.079401,0.024876,0.11342,0.019416,-0.029283,0.026974
250,0.023438,0.017578,0.015625,2.3377,3.8662,3.4313,2.3372,1.7191,0.39008000000000004
251,0.013672,0.019531,0.0078125,-0.5258,-0.054263,0.040310000000000006,0.012313,0.088148,0.020306
252,0.027344,0.015625,0.015625,0.20182,0.22436999999999999,0.14032,0.098523,0.08719099999999999,0.032506
253,0.011719,0.0078125,0.0,-0.14178,-0.023106,0.066371,0.049169,0.092513,0.042937
254,0.011719,0.027344,0.013672,-0.28233,0.07008099999999999,-0.031047,0.027152999999999997,0.06294,-0.05251
255,0.015625,0.015625,0.015625,-0.22782,0.08692899999999999,0.11434000000000001,0.060726,0.040793,-0.036183
256,0.015625,0.015625,0.015625,-0.34964,-0.03743,0.10474000000000001,0.05747000000000001,0.08465299999999999,0.065307
257,0.0078125,0.015625,0.0078125,-0.16380999999999998,0.13885999999999998,0.11835,-0.039744,0.087225,-0.040739
258,0.011719,0.0039062,0.023438,-0.42008999999999996,-0.042724,0.032158,0.062891,0.082124,-0.004942800000000001
259,0.0078125,0.011719,0.0078125,-0.045549,0.032576,0.13802,0.12243,0.037866000000000004,0.08267999999999999
260,0.011719,0.011719,0.0078125,0.38715,0.26536,0.2671,0.16602999999999998,0.051171,0.096637
261,0.011719,0.009765600000000001,0.03125,0.013404,0.29413,0.10545,0.12136,0.16375,0.071984
262,0.0078125,0.019531,0.011719,-0.1272,0.11205,-0.016809,-0.049500999999999996,0.073922,-0.083216
263,0.011719,0.011719,0.0078125,-0.12011,0.061314999999999995,-0.021564,0.046695,0.046464,0.090531
264,0.019531,0.03125,0.015625,0.34908,0.13273,0.15567999999999999,0.070458,0.11962,0.086326
265,0.015625,0.015625,0.035156,-0.11214,0.031550999999999996,0.07508200000000001,0.040594,0.02864,-0.016516
266,0.011719,0.023438,0.015625,-0.10414000000000001,0.0078244,0.12762,0.073742,-0.053384,0.064652
267,0.011719,0.011719,0.019531,-0.061349,0.090337,0.047292,0.030889,-0.005986399999999999,0.044383
268,0.011719,0.015625,0.03125,-0.083112,0.040467,0.12387000000000001,0.07087,0.054971000000000006,0.062483000000000004
269,0.015625,0.015625,0.015625,0.7441399999999999,-0.31445,-0.10855,-0.1319,0.17234000000000002,-0.064061
270,0.011719,0.019531,0.015625,0.34203,-0.023438,0.13932999999999998,0.082358,-0.035774,0.09506
271,0.011719,0.0078125,0.046875,-0.12544,-0.015962,0.057626,0.042156,-0.00036651,-0.0031198
272,0.015625,0.015625,0.0078125,0.081817,0.12059,0.13388,0.087181,0.045304000000000004,0.011123000000000001
273,0.019531,0.011719,0.03125,-0.073298,0.082466,0.082125,0.048532,0.020352000000000002,0.017103999999999998
274,0.019531,0.019531,0.015625,0.046608,0.12516,0.076222,0.086203,0.031337000000000004,0.0015324000000000002
275,0.011719,0.0078125,0.0078125,-0.1905,0.013330000000000002,0.011632,0.062818,0.032922,0.020322999999999997
276,0.0078125,0.015625,0.011719,0.26121,-0.092775,0.1057,0.058158,-0.012575,0.042012
277,0.011719,0.011719,0.019531,0.080204,-0.09227,0.12345,0.047372000000000004,-0.034539,0.0064226
278,0.0078125,0.011719,0.015625,0.11306,0.062162,0.26715,0.06461599999999999,-0.017127,-0.0099899
279,0.011719,0.011719,0.0078125,-0.1518,0.038554000000000005,0.099435,-0.011052,-0.029497000000000002,0.083413
280,0.015625,0.015625,0.027344,-0.63036,0.094316,-0.0044063,0.094583,0.082587,0.0048565
281,0.0078125,0.015625,0.0078125,0.18347,0.10513,0.098207,0.044371,0.019524,-0.037538
282,0.023438,0.0078125,0.011719,0.026751,0.072107,0.11387,0.10507999999999999,-0.044677,-0.010957999999999999
283,0.015625,0.0078125,0.023438,-0.22893000000000002,0.08432200000000001,-0.09261799999999999,0.11358,0.0031945,0.07406
284,0.0078125,0.0078125,0.0078125,0.09943099999999999,0.031441000000000004,0.09227,0.020239,0.0038381,0.06766
285,0.027344,0.019531,0.015625,0.37568,0.026659,0.16430999999999998,0.18279,0.13849,0.022363
286,0.0078125,0.0039062,0.0078125,-0.21469000000000002,0.09581100000000001,0.040658,0.021208,-0.0045668,0.019033
287,0.015625,0.0078125,0.046875,0.11184000000000001,0.11509000000000001,0.15604,0.12103,-0.038067000000000004,-0.0017572
288,0.015625,0.0078125,0.03125,-0.020888999999999998,0.12344000000000001,0.080397,0.024095,0.0016902999999999998,0.028793
289,0.0078125,0.013672,0.0039062,0.27755,0.10432000000000001,0.19412000000000001,0.06325599999999999,-0.011551,0.053441999999999996
290,0.011719,0.009765600000000001,0.039062,-0.11762,-0.03028,0.073227,0.03651,0.078325,0.054720000000000005
291,0.009765600000000001,0.009765600000000001,0.03125,-0.00027108,0.30217,0.038426999999999996,0.17743,0.10098,-0.079289
292,0.015625,0.015625,0.015625,-0.15921,0.063904,0.04793,0.052296,0.028549,0.0006730000000000001
293,0.015625,0.015625,0.011719,-0.1877,0.11667000000000001,0.081623,0.1016,-0.047982,0.016928
294,0.011719,0.011719,0.039062,-0.080693,0.17239000000000002,0.042276,0.030325,0.063221,0.015832
295,0.0078125,0.0078125,0.011719,0.46771,0.041477,0.095575,-0.025573,0.056662,0.064151
296,0.023438,0.019531,0.0078125,-0.18215,0.040216,0.0077551,0.10873,-0.035304,0.060454999999999995
297,0.009765600000000001,0.015625,0.015625,0.24691999999999997,-0.19505999999999998,0.18532,0.12227,0.0062078,0.046361
298,0.011719,0.011719,0.0078125,0.39198,-0.072216,0.15031,0.0097935,0.085672,0.025745999999999998
299,0.015625,0.0039062,0.019531,0.50781,-0.14071,0.36301,0.048274,-0.0050599,0.12415999999999999
300,0.0078125,0.015625,0.019531,0.31765,0.087315,0.0064846,0.21649000000000002,-0.12084,0.08340299999999999
301,0.015625,0.015625,0.025391,0.07631,0.065724,0.10132000000000001,0.10870999999999999,0.11589,0.010167
302,0.015625,0.0078125,0.019531,0.52746,-0.12205999999999999,0.26634,0.2079,-0.027259,0.12817
303,0.015625,0.0078125,0.019531,2.6206,4.0491,3.3162,2.1511,1.5896,0.42357
304,0.015625,0.0078125,0.015625,-0.62785,0.15192,0.079467,-0.027752,0.021046000000000002,0.056602
305,0.011719,0.023438,0.015625,0.16042,-0.11467000000000001,0.029762,0.11905999999999999,0.028464999999999997,0.0367
306,0.015625,0.015625,0.0078125,0.47768999999999995,0.22315,0.21225,0.15757000000000002,0.13088,0.030468000000000002
307,0.011719,0.011719,0.023438,0.020626,0.088015,0.098784,0.035601999999999995,0.06311900000000001,-0.0059971
308,0.0078125,0.0078125,0.019531,0.4647,0.019947,0.2091,0.08505599999999999,-9.68e-05,0.1034
309,0.015625,0.015625,0.050781,0.09016,-0.031645,0.094547,0.092147,0.0043785,0.020665
310,0.011719,0.039062,0.011719,-0.10801,-0.014312,0.08951,0.016857,-0.025441,0.0324
311,0.0078125,0.023438,0.0078125,-0.13989000000000001,-0.06163099999999999,0.14229,0.079269,0.009973200000000002,0.0051771000000000005
312,0.011719,0.023438,0.011719,-0.38415,0.026541000000000002,-0.0019029,0.053397,0.024365,0.067392
313,0.015625,0.011719,0.015625,2.0011,2.8041,2.258,1.364,1.0002,0.2267
314,0.0078125,0.015625,0.0078125,2.1996,3.1639,2.9514,2.1203,1.6012,0.33293
315,0.011719,0.0078125,0.015625,-0.17681,0.10007,0.052305,-0.012212,0.061996,0.043047
316,0.011719,0.015625,0.0078125,0.025938,0.062734,0.08874800000000001,-0.0157,0.053470000000000004,0.012048
317,0.011719,0.011719,0.015625,2.0731,3.2261,2.8738,2.0392,1.5191,0.34851
318,0.015625,0.011719,0.023438,0.033776,0.026125,0.07245599999999999,0.10559,0.022987,-0.0064997
319,0.027344,0.046875,0.07421900000000001,0.77364,-0.31355,0.046214,-0.063763,0.11082,-0.10715999999999999
320,0.0039062,0.011719,0.0078125,-0.25616,0.067227,0.015863,0.005711399999999999,-0.017344,0.033655000000000004
321,0.015625,0.03125,0.03125,0.15478,0.13909000000000002,0.08002999999999999,0.044579,0.014081999999999999,0.0046178
322,0.0078125,0.015625,0.027344,-0.18408,0.086242,0.05826799999999999,0.052486,-0.015708,0.046215
323,0.023438,0.03125,0.015625,-0.18682,0.020822999999999998,0.02885,0.026982,0.029957,0.018161
324,0.015625,0.023438,0.039062,-0.19218,0.12335,-0.006709100000000001,0.030543,0.045977,-0.021363999999999998
325,0.015625,0.03125,0.03125,0.37095,-0.0075354,0.12095999999999998,0.045883,0.08089199999999999,-0.061625
326,0.019531,0.015625,0.009765600000000001,0.10912999999999999,0.026035000000000003,0.031829,0.055416999999999994,0.06787699999999999,0.0064743
327,0.0078125,0.011719,0.0039062,0.40066999999999997,-0.039636000000000005,0.16777,0.11004000000000001,-0.009654799999999998,0.11907999999999999
328,0.011719,0.013672,0.015625,-0.1033,-0.1906,0.092154,0.0012040999999999998,0.047737,-0.0072027
329,0.011719,0.013672,0.015625,3.6254,5.7492,4.6066,2.9645,2.169,0.32696
330,0.015625,0.0039062,0.023438,-0.14882,0.040755,0.11237,0.10962999999999999,0.1049,0.1519
331,0.011719,0.0078125,0.015625,0.021038,0.049759,0.076097,0.10048,0.045579,0.012055
332,0.009765600000000001,0.011719,0.03125,-0.041566000000000006,-0.09069400000000001,0.050787,0.057155,0.075581,0.015131
333,0.015625,0.03125,0.015625,0.039760000000000004,-0.015884,0.16136,0.086787,0.092801,0.025332
334,0.011719,0.015625,0.015625,-0.19823,0.026588,0.07087,0.037627,-0.0061028,-0.012597
335,0.0078125,0.011719,0.03125,-0.41097,0.20776999999999998,-0.040776,0.12082000000000001,0.036938,0.037074
336,0.011719,0.011719,0.023438,0.05612,-0.037728,0.098031,0.1407,0.035679,0.087555
337,0.015625,0.011719,0.03125,0.022366999999999998,0.035183,0.08720800000000001,0.08132400000000001,0.022306,-0.034567
338,0.0078125,0.015625,0.042969,0.07837899999999999,0.099172,0.060083000000000004,0.008565000000000001,0.0056754,-0.0019667
339,0.015625,0.019531,0.015625,-0.15179,-0.008151100000000001,0.058227,0.087654,0.044081,0.054018
340,0.011719,0.011719,0.015625,-0.4061,0.12683,-0.043231,0.1235,0.068091,0.074464
341,0.0078125,0.011719,0.027344,0.35478000000000004,-0.23355,0.27026999999999995,0.20789000000000002,-0.064576,0.09929199999999999
342,0.0039062,0.0078125,0.019531,0.013321000000000001,-0.0056883,0.16534000000000001,0.039402,-0.004571899999999999,-0.05173200000000001
343,0.013672,0.011719,0.039062,-0.23706,0.050227999999999995,0.011585999999999999,0.0296,-0.013656,-0.014934000000000001
344,0.011719,0.011719,0.019531,-0.11208,0.12138,-0.009010500000000001,0.026537,-0.0070296,-0.058391
345,0.011719,0.011719,0.015625,-0.052909000000000005,0.034007,0.086642,0.061797000000000005,0.055499,-0.031919
346,0.046875,0.03125,0.0625,0.60641,0.30713,0.18143,0.1155,0.060563,0.052619000000000006
347,0.0078125,0.009765600000000001,0.023438,-0.23433,0.12025999999999999,0.11512,0.086388,-0.0053755,0.11675
348,0.011719,0.015625,0.011719,-0.10884,0.078335,0.057170000000000006,0.023893,-0.0036376,0.0082445
349,0.0078125,0.015625,0.015625,0.26016,0.20964000000000002,0.097991,0.097328,0.082819,0.010239
350,0.011719,0.015625,0.0039062,-0.020702,0.28828000000000004,0.068378,0.084589,0.14735,0.080535
351,0.015625,0.015625,0.015625,-0.16157,0.10980999999999999,0.04911,0.011028,-0.039813999999999995,0.12922999999999998
352,0.017578,0.015625,0.054688,-0.35136,0.16699999999999998,0.024908,-0.088808,-0.19702999999999998,-0.06644
353,0.011719,0.0078125,0.0078125,-0.16505,-0.027076999999999997,0.16539,0.12679,0.073254,0.034526999999999995
354,0.019531,0.0078125,0.015625,-0.22173,0.021485,0.057245000000000004,0.060226,0.14579,0.1004
355,0.011719,0.011719,0.015625,-0.17803,0.015271000000000002,0.12297000000000001,0.0063894,0.060824,0.006679200000000001
356,0.011719,0.03125,0.023438,-0.09553099999999999,0.10762000000000001,0.070556,0.01896,-0.0030474,0.007742399999999999
357,0.011719,0.0078125,0.050781,-0.12514,0.06729199999999999,0.05413,0.048938,0.047443,0.014893
358,0.015625,0.019531,0.015625,-0.5572199999999999,0.22511,-0.0033014000000000003,0.15116,0.001308,-0.014413999999999998
359,0.015625,0.0078125,0.0078125,-0.086885,0.082762,0.14399,0.10840999999999999,0.078462,0.13638
360,0.027344,0.019531,0.0039062,0.015075999999999999,-0.056737,0.13302999999999998,0.074917,0.17107999999999998,0.073059
361,0.015625,0.03125,0.015625,-0.081221,0.043328,0.011448999999999999,-0.034076999999999996,0.066357,0.059424
362,0.011719,0.015625,0.015625,-0.097052,-0.056798,0.056508,0.029310000000000003,0.048257999999999995,0.028917
363,0.0039062,0.015625,0.015625,0.042645999999999996,-0.31542,0.21500999999999998,0.17165,-0.06476799999999999,0.031760000000000004
364,0.009765600000000001,0.015625,0.035156,-0.2547,0.11936,0.06893300000000001,0.16109,0.068021,0.071246
365,0.011719,0.011719,0.0078125,-0.1838,-0.0013808,0.054193,0.0040732,0.018382,0.029164
366,0.011719,0.027344,0.015625,-0.16867000000000001,0.084925,0.091917,0.033742,-0.010419,0.007620399999999999
367,0.0078125,0.0078125,0.0039062,0.077455,0.081846,0.099321,0.091688,0.1177,0.086404
368,0.0078125,0.015625,0.023438,-0.21486,-0.11997999999999999,0.076292,0.0028003,-0.024278,0.096206
369,0.005859399999999999,0.011719,0.023438,0.41445,-0.028229,0.20031,0.069371,0.004860100000000001,0.17052
370,0.015625,0.015625,0.03125,-0.50264,0.13863,0.10117999999999999,-0.08354299999999999,0.024205,0.00015129
371,0.011719,0.03125,0.011719,-0.55455,0.019075,0.18324000000000001,-0.07317699999999999,0.062902,-0.00082649
372,0.015625,0.011719,0.0078125,-0.3017,-0.0011808,0.069906,0.034231,-0.016761,-0.06350900000000001
373,0.015625,0.015625,0.0078125,-0.16019,0.12342,0.17961,0.049244,0.069135,0.026534
374,0.011719,0.015625,0.0625,0.021968,-0.036134,0.17382,0.0050135,-0.02329,0.022616
375,0.011719,0.011719,0.027344,-0.26666,-0.0067339,0.14213,0.011367,0.007734,0.010624
376,0.0078125,0.015625,0.03125,-0.22344,0.011241,0.024608,0.060128999999999995,0.007018000000000001,0.024575
377,0.011719,0.0078125,0.027344,-0.47403,0.06244299999999999,0.052908000000000004,-0.0081722,0.13335,-0.022674
378,0.013672,0.015625,0.023438,2.9943,4.1898,3.4969,2.4272,1.8373,0.4212
379,0.011719,0.015625,0.0078125,0.64944,-0.095965,0.11782999999999999,0.2226,-0.0037354,-0.012862
380,0.011719,0.015625,0.027344,-0.18581,0.055804,0.08453200000000001,0.05061,-0.012584999999999999,0.01142
381,0.015625,0.009765600000000001,0.03125,-0.26143,0.14096,0.13492,0.051136,0.020998,0.041169
382,0.0078125,0.011719,0.015625,-0.085413,0.07545,0.13287000000000002,-0.034759,0.087645,-0.0044249
383,0.027344,0.011719,0.03125,-0.28239000000000003,0.11588,-0.08066799999999999,0.044857,-0.0030497,0.064704
384,0.011719,0.015625,0.019531,0.086221,0.1259,0.14149,-0.07725499999999999,0.017533,-0.058598000000000004
385,0.0078125,0.015625,0.03125,0.13537000000000002,0.049961,0.017845,0.043667000000000004,0.029791,-0.02077
386,0.019531,0.005859399999999999,0.021484,-0.054193,0.057897000000000004,-0.0079397,0.093128,0.03159,0.051766999999999994
387,0.015625,0.015625,0.027344,-0.30459,0.10925,0.08677699999999999,0.14248,0.020505000000000002,0.050813
388,0.0078125,0.0078125,0.0078125,-0.15378,0.028127999999999997,0.12703,0.044805000000000005,-0.019379,0.017636000000000002
389,0.0078125,0.0078125,0.011719,-0.048383999999999996,-0.017194,0.052221000000000004,0.016233,0.0087446,0.061224
390,0.0078125,0.054688,0.0078125,-0.26921999999999996,0.076668,0.044548000000000004,0.030414999999999998,0.015541999999999999,0.00041125
391,0.0078125,0.015625,0.015625,0.17032,0.10744000000000001,0.13492,0.030277999999999996,0.091471,0.072295
392,0.0078125,0.011719,0.023438,-0.28208,0.08693300000000001,0.057239,0.017902,-0.0060388,-0.0046053000000000005
393,0.011719,0.011719,0.0,-0.012969,0.078145,0.024058,-0.011634,-0.0054221,-0.0076385
394,0.019531,0.019531,0.023438,1.4302,1.9496,1.8165,1.3641,1.0894,0.28276
395,0.0078125,0.015625,0.03125,0.078015,0.073406,0.078016,0.084118,0.016544,0.044799
396,0.011719,0.019531,0.0078125,-0.058743,0.046375,0.07336799999999999,0.044022000000000006,0.025715,-0.011177
397,0.013672,0.0078125,0.015625,3.7873,6.7196,5.6945,3.8545,2.8143,0.51662
398,0.0078125,0.0078125,0.0078125,-0.079184,0.019382,0.036786,0.12978,0.021903,0.023433000000000002
399,0.027344,0.03125,0.0078125,0.35134,-0.053444000000000005,0.15178,0.065965,0.07986499999999999,0.10057999999999999
400,0.0039062,0.015625,0.039062,-0.34421999999999997,0.038774,0.11157,0.062539,0.08466900000000001,0.052399
401,0.011719,0.039062,0.0078125,0.4947,-0.26479,0.16927999999999999,0.15475999999999998,0.062088,0.047093
402,0.015625,0.015625,0.015625,2.6126,3.2573,2.6291,1.9991,1.5451,0.33752
403,0.0078125,0.0078125,0.015625,-0.33028,-0.14298,0.012934999999999999,0.12185,-0.034415,-0.011382
404,0.011719,0.015625,0.015625,-0.011819,-0.048043,0.045869,0.051139,-0.018021000000000002,0.048107
405,0.0078125,0.0078125,0.023438,-0.34447,0.035187,0.0013885999999999998,-0.026205000000000003,0.011714,0.042762
406,0.015625,0.011719,0.015625,-0.26173,0.050615,0.08341699999999999,0.086012,-0.0095944,0.07054099999999999
407,0.015625,0.015625,0.0078125,-0.027723,0.040035,0.06550399999999999,0.068749,0.064572,0.013699000000000001
408,0.0078125,0.0078125,0.023438,0.11389,-0.07972,0.026202999999999997,0.11148,0.030436,0.17285
409,0.0039062,0.0078125,0.0,0.25046999999999997,-0.029352,0.20640999999999998,0.21276,-0.19888,-0.0075808
410,0.0078125,0.0039062,0.011719,-0.13101,0.093175,0.030588999999999998,-0.012467,-0.018082,0.023688
411,0.0078125,0.0019531,0.0078125,-0.08368400000000001,0.033339,0.063574,0.046166000000000006,0.018634,0.035220999999999995
412,0.0039062,0.0039062,0.015625,0.32127,-0.0017828,0.059713,-0.031855,0.072797,0.021809000000000002
413,0.0039062,0.0078125,0.03125,0.16199000000000002,0.024738999999999997,0.14758,0.10472000000000001,0.015362,0.047807999999999996
414,0.0039062,0.0078125,0.015625,-0.11004000000000001,0.058832,0.05488200000000001,0.039166,0.0087959,0.022035
415,0.0039062,0.0078125,0.015625,0.40176,0.15208,0.15227000000000002,0.15694,0.056026,0.02358
416,0.0039062,0.0078125,0.0039062,-0.12579,0.024541,0.073538,0.049763999999999996,0.022782,-0.0027478999999999997
417,0.0078125,0.0039062,0.015625,-0.14878,0.070249,0.048445999999999996,0.0058527,-0.0036065,0.014952000000000002
418,0.0039062,0.0039062,0.0078125,-0.2166,0.057236,0.071894,0.033793000000000004,-0.021917,0.02087
419,0.0039062,0.0039062,0.0039062,-0.13278,0.076909,0.069281,0.022549,0.048385000000000004,0.036294
420,0.0625,0.0078125,0.0078125,0.29202,-0.10248,0.18431,0.15263,-0.10878,-0.015795
421,0.0039062,0.0039062,0.0078125,0.5118699999999999,-0.29695,0.20909,0.054702999999999995,-0.027374000000000002,0.039472
422,0.0039062,0.0078125,0.0039062,-0.12783,0.10570999999999998,-0.0036165,0.015281999999999999,-0.0073887,0.011821
423,0.0078125,0.0078125,0.0039062,-0.061828999999999995,0.018754,0.087232,0.048541,0.013037,0.017349
424,0.0078125,0.0039062,0.0039062,1.1686,-0.74755,0.41431,0.39646,-0.23135,0.11779
425,0.0039062,0.0039062,0.009765600000000001,0.15943,0.048076999999999995,0.0576,0.07499700000000001,0.059043,-0.004303899999999999
426,0.0039062,0.011719,0.0,-0.060888,0.015412,0.048415,0.065825,0.028657,0.012653
427,0.0078125,0.0078125,0.019531,-0.12063,0.039782,0.03569,0.057388999999999996,0.0291,0.028419999999999997
428,0.0078125,0.0,0.0078125,-0.10640999999999999,0.040617,0.074389,0.028789999999999996,-0.0041902,0.029904000000000003
429,0.011719,0.0039062,0.011719,-0.13389,0.021942,0.049995,-0.050148000000000005,0.11395,0.0054359
430,0.011719,0.0039062,0.011719,0.43125,0.13987,-0.048728,0.026733999999999997,0.070105,-0.0011674
431,0.0039062,0.0039062,0.015625,-0.15150999999999998,0.04687,0.029172000000000003,0.043048,0.039691000000000004,0.012421
432,0.011719,0.0019531,0.015625,0.51776,-0.024468,0.10271,0.049079000000000005,0.12088,0.046229
433,0.0078125,0.0,0.015625,0.13441,0.098677,0.041592000000000004,0.082969,0.067089,0.056782000000000006
434,0.011719,0.011719,0.0039062,-0.071765,0.057089,0.03865,0.052275,0.038683999999999996,0.010898
